Frame,Light_Context,Obstacle_Context,Carla_Agent_Action,LLM_Action,Match,LLM_Low-Level_Control,LLM_Thought
1679,Yellow,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1680,Yellow,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1681,Yellow,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1682,Yellow,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1683,Yellow,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1684,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.01, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1685,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.01, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1686,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.01, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1687,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.01, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1688,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.01, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1689,Red,pedestrian,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.001, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a pedestrian in my path, requiring me to brake or yield."
1690,Red,pedestrian,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a pedestrian in my path, requiring me to brake or yield."
1691,Red,pedestrian,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a pedestrian in my path, requiring me to brake or yield."
1692,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1693,Red,vehicle,Strong Acceleration,Strong Acceleration,True,"Throttle: 0.75, Steer: -0.034, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1694,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.352, Steer: -0.066, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1695,Green,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.477, Steer: -0.189, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering left to follow the road curve or make a turn."
1696,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.477, Steer: -0.217, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield. I am steering left to follow the road curve or make a turn."
1697,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.449, Steer: -0.065, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1698,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.462, Steer: -0.217, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield. I am steering left to follow the road curve or make a turn."
1699,Red,vehicle,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.456, Steer: -0.098, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1700,Red,None,Slight Left / Follow Curve,Slight Left / Follow Curve,True,"Throttle: 0.457, Steer: -0.069, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1701,Red,None,Slight Left / Follow Curve,Light Acceleration,False,"Throttle: 0.453, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1702,Red,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.452, Steer: -0.002, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1703,Red,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.002, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1704,Red,None,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.007, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum."
1705,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1706,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: 0.009, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1707,Red,vehicle,Light Acceleration,Light Acceleration,True,"Throttle: 0.454, Steer: -0.002, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1708,Red,vehicle,Slight Right / Follow Curve,Light Acceleration,False,"Throttle: 0.458, Steer: -0.001, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1709,Red,vehicle,Hard Brake / Emergency Stop,Slight Right / Follow Curve,False,"Throttle: 0.473, Steer: 0.098, Brake: 0.0","I see a red traffic light ahead. I will prepare to stop soon, but am currently maintaining momentum. There is a vehicle in my path, requiring me to brake or yield."
1710,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.016, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield."
1711,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1712,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1713,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1714,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1715,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1716,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1717,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1718,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1719,Green,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.75, Steer: 0.076, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield."
1720,Green,vehicle,Slight Right / Follow Curve,Slight Right / Follow Curve,True,"Throttle: 0.75, Steer: 0.112, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1721,Green,vehicle,Hard Brake / Emergency Stop,Slight Right / Follow Curve,False,"Throttle: 0.218, Steer: 0.13, Brake: 0.0","There is a vehicle in my path, requiring me to brake or yield. I am steering right to follow the road curve or make a turn."
1722,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1723,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1724,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1725,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1726,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1727,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1728,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1729,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1730,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1731,Green,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: 0.0, Brake: 1.0","There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
1732,Red,vehicle,Hard Brake / Emergency Stop,Hard Brake / Emergency Stop,True,"Throttle: 0.0, Steer: -0.033, Brake: 1.0","I am at or approaching a red traffic light, so I am braking to stop safely. There is a vehicle in my path, requiring me to brake or yield. I am keeping the vehicle stopped."
